"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm51485",0,NA,NA,NA,NA,NA
"Gm51489",0,NA,NA,NA,NA,NA
"Gm5149",0,NA,NA,NA,NA,NA
"Gm51490",0,NA,NA,NA,NA,NA
"Gm51496",0,NA,NA,NA,NA,NA
"Gm51499",0,NA,NA,NA,NA,NA
"Gm51500",0,NA,NA,NA,NA,NA
"Gm51503",0,NA,NA,NA,NA,NA
"Gm51529",0,NA,NA,NA,NA,NA
"Gm51537",0,NA,NA,NA,NA,NA
"Gm5154",0,NA,NA,NA,NA,NA
"Gm51542",0,NA,NA,NA,NA,NA
"Gm51545",0,NA,NA,NA,NA,NA
"Gm51547",0,NA,NA,NA,NA,NA
"Gm51549",0,NA,NA,NA,NA,NA
"Gm5155",0,NA,NA,NA,NA,NA
"Gm51550",0,NA,NA,NA,NA,NA
"Gm51555",0,NA,NA,NA,NA,NA
"Gm51559",0,NA,NA,NA,NA,NA
"Gm51560",0,NA,NA,NA,NA,NA
"Gm51562",0,NA,NA,NA,NA,NA
"Gm51564",0,NA,NA,NA,NA,NA
"Gm51565",0,NA,NA,NA,NA,NA
"Gm51566",0,NA,NA,NA,NA,NA
"Gm51567",0,NA,NA,NA,NA,NA
"Gm5157",0,NA,NA,NA,NA,NA
"Gm51570",0,NA,NA,NA,NA,NA
"Gm51571",0,NA,NA,NA,NA,NA
"Gm51572",0,NA,NA,NA,NA,NA
"Gm51573",0,NA,NA,NA,NA,NA
"Gm51574",0,NA,NA,NA,NA,NA
"Gm51576",0,NA,NA,NA,NA,NA
"Gm51578",0,NA,NA,NA,NA,NA
"Gm51580",0,NA,NA,NA,NA,NA
"Gm51583",0,NA,NA,NA,NA,NA
"Gm51584",0,NA,NA,NA,NA,NA
"Gm51586",0,NA,NA,NA,NA,NA
"Gm51589",0,NA,NA,NA,NA,NA
"Gm51590",0,NA,NA,NA,NA,NA
"Gm51591",0,NA,NA,NA,NA,NA
"Gm51592",0,NA,NA,NA,NA,NA
"Gm51593",0,NA,NA,NA,NA,NA
"Gm51594",0,NA,NA,NA,NA,NA
"Gm51595",0,NA,NA,NA,NA,NA
"Gm51596",0,NA,NA,NA,NA,NA
"Gm51597",0,NA,NA,NA,NA,NA
"Gm51598",0,NA,NA,NA,NA,NA
"Gm51600",0,NA,NA,NA,NA,NA
"Gm51617",0,NA,NA,NA,NA,NA
"Gm51618",0,NA,NA,NA,NA,NA
"Gm51620",0,NA,NA,NA,NA,NA
"Gm51621",0,NA,NA,NA,NA,NA
"Gm51623",0,NA,NA,NA,NA,NA
"Gm51624",0,NA,NA,NA,NA,NA
"Gm51625",0,NA,NA,NA,NA,NA
"Gm51628",0,NA,NA,NA,NA,NA
"Gm51629",0,NA,NA,NA,NA,NA
"Gm51630",0,NA,NA,NA,NA,NA
"Gm51634",0,NA,NA,NA,NA,NA
"Gm51638",0,NA,NA,NA,NA,NA
"Gm51641",0,NA,NA,NA,NA,NA
"Gm51643",0,NA,NA,NA,NA,NA
"Gm51646",0,NA,NA,NA,NA,NA
"Gm51648",0,NA,NA,NA,NA,NA
"Gm51649",0,NA,NA,NA,NA,NA
"Gm51651",0,NA,NA,NA,NA,NA
"Gm51656",0,NA,NA,NA,NA,NA
"Gm51657",0,NA,NA,NA,NA,NA
"Gm5166",0,NA,NA,NA,NA,NA
"Gm51664",0,NA,NA,NA,NA,NA
"Gm51676",0,NA,NA,NA,NA,NA
"Gm51677",0,NA,NA,NA,NA,NA
"Gm5168",0,NA,NA,NA,NA,NA
"Gm51680",0,NA,NA,NA,NA,NA
"Gm51681",0,NA,NA,NA,NA,NA
"Gm51682",0,NA,NA,NA,NA,NA
"Gm51683",0,NA,NA,NA,NA,NA
"Gm51688",0,NA,NA,NA,NA,NA
"Gm51689",0,NA,NA,NA,NA,NA
"Gm5169",0,NA,NA,NA,NA,NA
"Gm51698",0,NA,NA,NA,NA,NA
"Gm51699",0,NA,NA,NA,NA,NA
"Gm51703",0,NA,NA,NA,NA,NA
"Gm51713",0,NA,NA,NA,NA,NA
"Gm51716",0,NA,NA,NA,NA,NA
"Gm51725",0,NA,NA,NA,NA,NA
"Gm51739",0,NA,NA,NA,NA,NA
"Gm51745",0,NA,NA,NA,NA,NA
"Gm51747",0,NA,NA,NA,NA,NA
"Gm51752",0,NA,NA,NA,NA,NA
"Gm51754",0,NA,NA,NA,NA,NA
"Gm51756",0,NA,NA,NA,NA,NA
"Gm51757",0,NA,NA,NA,NA,NA
"Gm51758",0,NA,NA,NA,NA,NA
"Gm51761",0,NA,NA,NA,NA,NA
"Gm51765",0,NA,NA,NA,NA,NA
"Gm51766",0,NA,NA,NA,NA,NA
"Gm51768",0,NA,NA,NA,NA,NA
"Gm51769",0,NA,NA,NA,NA,NA
"Gm51776",0,NA,NA,NA,NA,NA
"Gm51777",0,NA,NA,NA,NA,NA
"Gm51780",0,NA,NA,NA,NA,NA
"Gm51783",0,NA,NA,NA,NA,NA
"Gm51784",0,NA,NA,NA,NA,NA
"Gm51787",0,NA,NA,NA,NA,NA
"Gm51788",0,NA,NA,NA,NA,NA
"Gm51793",0,NA,NA,NA,NA,NA
"Gm51794",0,NA,NA,NA,NA,NA
"Gm51798",0,NA,NA,NA,NA,NA
"Gm51800",0,NA,NA,NA,NA,NA
"Gm51802",0,NA,NA,NA,NA,NA
"Gm51803",0,NA,NA,NA,NA,NA
"Gm51808",0,NA,NA,NA,NA,NA
"Gm51814",0,NA,NA,NA,NA,NA
"Gm51819",0,NA,NA,NA,NA,NA
"Gm51825",0,NA,NA,NA,NA,NA
"Gm51856",0,NA,NA,NA,NA,NA
"Gm51857",0,NA,NA,NA,NA,NA
"Gm51858",0,NA,NA,NA,NA,NA
"Gm51860",0,NA,NA,NA,NA,NA
"Gm51865",0,NA,NA,NA,NA,NA
"Gm51866",0,NA,NA,NA,NA,NA
"Gm51867",0,NA,NA,NA,NA,NA
"Gm51869",0,NA,NA,NA,NA,NA
"Gm51876",0,NA,NA,NA,NA,NA
"Gm51880",0,NA,NA,NA,NA,NA
"Gm51890",0,NA,NA,NA,NA,NA
"Gm51892",0,NA,NA,NA,NA,NA
"Gm51893",0,NA,NA,NA,NA,NA
"Gm51895",0,NA,NA,NA,NA,NA
"Gm51896",0,NA,NA,NA,NA,NA
"Gm51901",0,NA,NA,NA,NA,NA
"Gm51902",0,NA,NA,NA,NA,NA
"Gm51907",0,NA,NA,NA,NA,NA
"Gm51914",0,NA,NA,NA,NA,NA
"Gm51922",0,NA,NA,NA,NA,NA
"Gm51924",0,NA,NA,NA,NA,NA
"Gm51927",0,NA,NA,NA,NA,NA
"Gm51937",0,NA,NA,NA,NA,NA
"Gm51957",0,NA,NA,NA,NA,NA
"Gm51967",0,NA,NA,NA,NA,NA
"Gm51969",0,NA,NA,NA,NA,NA
"Gm51970",0,NA,NA,NA,NA,NA
"Gm51972",0,NA,NA,NA,NA,NA
"Gm51973",0,NA,NA,NA,NA,NA
"Gm51980",0,NA,NA,NA,NA,NA
"Gm51983",0,NA,NA,NA,NA,NA
"Gm51984",0,NA,NA,NA,NA,NA
"Gm51985",0,NA,NA,NA,NA,NA
"Gm51987",0,NA,NA,NA,NA,NA
"Gm51997",0,NA,NA,NA,NA,NA
"Gm51998",0,NA,NA,NA,NA,NA
"Gm52000",0,NA,NA,NA,NA,NA
"Gm52001",0,NA,NA,NA,NA,NA
"Gm52005",0,NA,NA,NA,NA,NA
"Gm52012",0,NA,NA,NA,NA,NA
"Gm52024",0,NA,NA,NA,NA,NA
"Gm52025",0,NA,NA,NA,NA,NA
"Gm52028",0,NA,NA,NA,NA,NA
"Gm52029",0,NA,NA,NA,NA,NA
"Gm52030",0,NA,NA,NA,NA,NA
"Gm52033",0,NA,NA,NA,NA,NA
"Gm52038",0,NA,NA,NA,NA,NA
"Gm52039",0,NA,NA,NA,NA,NA
"Gm52042",0,NA,NA,NA,NA,NA
"Gm52049",0,NA,NA,NA,NA,NA
"Gm52050",0,NA,NA,NA,NA,NA
"Gm52055",0,NA,NA,NA,NA,NA
"Gm52056",0,NA,NA,NA,NA,NA
"Gm52058",0,NA,NA,NA,NA,NA
"Gm52060",0,NA,NA,NA,NA,NA
"Gm52061",0,NA,NA,NA,NA,NA
"Gm52062",0,NA,NA,NA,NA,NA
"Gm52065",0,NA,NA,NA,NA,NA
"Gm52066",0,NA,NA,NA,NA,NA
"Gm52067",0,NA,NA,NA,NA,NA
"Gm52070",0,NA,NA,NA,NA,NA
"Gm52089",0,NA,NA,NA,NA,NA
"Gm52090",0,NA,NA,NA,NA,NA
"Gm52093",0,NA,NA,NA,NA,NA
"Gm52099",0,NA,NA,NA,NA,NA
"Gm52101",0,NA,NA,NA,NA,NA
"Gm52103",0,NA,NA,NA,NA,NA
"Gm52104",0,NA,NA,NA,NA,NA
"Gm52105",0,NA,NA,NA,NA,NA
"Gm52113",0,NA,NA,NA,NA,NA
"Gm52121",0,NA,NA,NA,NA,NA
"Gm52122",0,NA,NA,NA,NA,NA
"Gm52123",0,NA,NA,NA,NA,NA
"Gm52124",0,NA,NA,NA,NA,NA
"Gm52125",0,NA,NA,NA,NA,NA
"Gm52143",0,NA,NA,NA,NA,NA
"Gm52144",0,NA,NA,NA,NA,NA
"Gm52145",0,NA,NA,NA,NA,NA
"Gm52147",0,NA,NA,NA,NA,NA
"Gm52149",0,NA,NA,NA,NA,NA
"Gm52171",0,NA,NA,NA,NA,NA
"Gm52172",0,NA,NA,NA,NA,NA
"Gm52173",0,NA,NA,NA,NA,NA
"Gm52178",0,NA,NA,NA,NA,NA
"Gm52179",0,NA,NA,NA,NA,NA
"Gm5218",0,NA,NA,NA,NA,NA
"Gm52183",0,NA,NA,NA,NA,NA
"Gm52184",0,NA,NA,NA,NA,NA
"Gm52194",0,NA,NA,NA,NA,NA
"Gm52196",0,NA,NA,NA,NA,NA
"Gm52200",0,NA,NA,NA,NA,NA
"Gm52201",0,NA,NA,NA,NA,NA
"Gm52203",0,NA,NA,NA,NA,NA
"Gm52204",0,NA,NA,NA,NA,NA
"Gm52205",0,NA,NA,NA,NA,NA
"Gm52206",0,NA,NA,NA,NA,NA
"Gm52207",0,NA,NA,NA,NA,NA
"Gm52209",0,NA,NA,NA,NA,NA
"Gm52211",0,NA,NA,NA,NA,NA
"Gm52230",0,NA,NA,NA,NA,NA
"Gm52231",0,NA,NA,NA,NA,NA
"Gm52233",0,NA,NA,NA,NA,NA
"Gm52234",0,NA,NA,NA,NA,NA
"Gm52235",0,NA,NA,NA,NA,NA
"Gm52237",0,NA,NA,NA,NA,NA
"Gm52239",0,NA,NA,NA,NA,NA
"Gm52240",0,NA,NA,NA,NA,NA
"Gm52242",0,NA,NA,NA,NA,NA
"Gm52244",0,NA,NA,NA,NA,NA
"Gm52245",0,NA,NA,NA,NA,NA
"Gm52246",0,NA,NA,NA,NA,NA
"Gm52250",0,NA,NA,NA,NA,NA
"Gm52253",0,NA,NA,NA,NA,NA
"Gm52255",0,NA,NA,NA,NA,NA
"Gm52257",0,NA,NA,NA,NA,NA
"Gm52258",0,NA,NA,NA,NA,NA
"Gm52260",0,NA,NA,NA,NA,NA
"Gm52262",0,NA,NA,NA,NA,NA
"Gm52263",0,NA,NA,NA,NA,NA
"Gm52266",0,NA,NA,NA,NA,NA
"Gm52290",0,NA,NA,NA,NA,NA
"Gm52291",0,NA,NA,NA,NA,NA
"Gm52292",0,NA,NA,NA,NA,NA
"Gm52297",0,NA,NA,NA,NA,NA
"Gm52298",0,NA,NA,NA,NA,NA
"Gm52300",0,NA,NA,NA,NA,NA
"Gm52301",0,NA,NA,NA,NA,NA
"Gm52302",0,NA,NA,NA,NA,NA
"Gm52303",0,NA,NA,NA,NA,NA
"Gm52304",0,NA,NA,NA,NA,NA
"Gm52305",0,NA,NA,NA,NA,NA
"Gm52307",0,NA,NA,NA,NA,NA
"Gm52308",0,NA,NA,NA,NA,NA
"Gm52315",0,NA,NA,NA,NA,NA
"Gm52319",0,NA,NA,NA,NA,NA
"Gm52327",0,NA,NA,NA,NA,NA
"Gm52330",0,NA,NA,NA,NA,NA
"Gm52331",0,NA,NA,NA,NA,NA
"Gm52332",0,NA,NA,NA,NA,NA
"Gm52333",0,NA,NA,NA,NA,NA
"Gm52334",0,NA,NA,NA,NA,NA
"Gm52336",0,NA,NA,NA,NA,NA
"Gm52338",0,NA,NA,NA,NA,NA
"Gm52341",0,NA,NA,NA,NA,NA
"Gm52342",0,NA,NA,NA,NA,NA
"Gm52344",0,NA,NA,NA,NA,NA
"Gm52345",0,NA,NA,NA,NA,NA
"Gm52346",0,NA,NA,NA,NA,NA
"Gm52349",0,NA,NA,NA,NA,NA
"Gm52350",0,NA,NA,NA,NA,NA
"Gm52351",0,NA,NA,NA,NA,NA
"Gm52353",0,NA,NA,NA,NA,NA
"Gm52355",0,NA,NA,NA,NA,NA
"Gm52356",0,NA,NA,NA,NA,NA
"Gm52361",0,NA,NA,NA,NA,NA
"Gm52362",0,NA,NA,NA,NA,NA
"Gm52384",0,NA,NA,NA,NA,NA
"Gm52386",0,NA,NA,NA,NA,NA
"Gm52387",0,NA,NA,NA,NA,NA
"Gm52389",0,NA,NA,NA,NA,NA
"Gm52391",0,NA,NA,NA,NA,NA
"Gm52392",0,NA,NA,NA,NA,NA
"Gm52396",0,NA,NA,NA,NA,NA
"Gm52408",0,NA,NA,NA,NA,NA
"Gm52418",0,NA,NA,NA,NA,NA
"Gm52419",0,NA,NA,NA,NA,NA
"Gm52431",0,NA,NA,NA,NA,NA
"Gm52447",0,NA,NA,NA,NA,NA
"Gm52451",0,NA,NA,NA,NA,NA
"Gm52482",0,NA,NA,NA,NA,NA
"Gm52486",0,NA,NA,NA,NA,NA
"Gm52487",0,NA,NA,NA,NA,NA
"Gm52490",0,NA,NA,NA,NA,NA
"Gm52493",0,NA,NA,NA,NA,NA
"Gm52504",0,NA,NA,NA,NA,NA
"Gm52509",0,NA,NA,NA,NA,NA
"Gm52511",0,NA,NA,NA,NA,NA
"Gm52512",0,NA,NA,NA,NA,NA
"Gm52513",0,NA,NA,NA,NA,NA
"Gm52515",0,NA,NA,NA,NA,NA
"Gm52518",0,NA,NA,NA,NA,NA
"Gm52519",0,NA,NA,NA,NA,NA
"Gm52521",0,NA,NA,NA,NA,NA
"Gm52522",0,NA,NA,NA,NA,NA
"Gm52526",0,NA,NA,NA,NA,NA
"Gm52530",0,NA,NA,NA,NA,NA
"Gm52531",0,NA,NA,NA,NA,NA
"Gm52532",0,NA,NA,NA,NA,NA
"Gm52534",0,NA,NA,NA,NA,NA
"Gm52536",0,NA,NA,NA,NA,NA
"Gm52537",0,NA,NA,NA,NA,NA
"Gm52540",0,NA,NA,NA,NA,NA
"Gm52543",0,NA,NA,NA,NA,NA
"Gm52548",0,NA,NA,NA,NA,NA
"Gm52550",0,NA,NA,NA,NA,NA
"Gm52552",0,NA,NA,NA,NA,NA
"Gm52553",0,NA,NA,NA,NA,NA
"Gm52554",0,NA,NA,NA,NA,NA
"Gm52555",0,NA,NA,NA,NA,NA
"Gm52556",0,NA,NA,NA,NA,NA
"Gm52561",0,NA,NA,NA,NA,NA
"Gm52564",0,NA,NA,NA,NA,NA
"Gm52569",0,NA,NA,NA,NA,NA
"Gm52570",0,NA,NA,NA,NA,NA
"Gm52573",0,NA,NA,NA,NA,NA
"Gm52574",0,NA,NA,NA,NA,NA
"Gm52576",0,NA,NA,NA,NA,NA
"Gm52577",0,NA,NA,NA,NA,NA
"Gm5258",0,NA,NA,NA,NA,NA
"Gm52598",0,NA,NA,NA,NA,NA
"Gm52602",0,NA,NA,NA,NA,NA
"Gm52607",0,NA,NA,NA,NA,NA
"Gm52608",0,NA,NA,NA,NA,NA
"Gm52609",0,NA,NA,NA,NA,NA
"Gm52611",0,NA,NA,NA,NA,NA
"Gm52613",0,NA,NA,NA,NA,NA
"Gm52614",0,NA,NA,NA,NA,NA
"Gm52615",0,NA,NA,NA,NA,NA
"Gm52616",0,NA,NA,NA,NA,NA
"Gm52618",0,NA,NA,NA,NA,NA
"Gm52621",0,NA,NA,NA,NA,NA
"Gm52623",0,NA,NA,NA,NA,NA
"Gm52633",0,NA,NA,NA,NA,NA
"Gm52635",0,NA,NA,NA,NA,NA
"Gm52636",0,NA,NA,NA,NA,NA
"Gm52639",0,NA,NA,NA,NA,NA
"Gm52666",0,NA,NA,NA,NA,NA
"Gm52672",0,NA,NA,NA,NA,NA
"Gm52674",0,NA,NA,NA,NA,NA
"Gm52675",0,NA,NA,NA,NA,NA
"Gm52684",0,NA,NA,NA,NA,NA
"Gm52685",0,NA,NA,NA,NA,NA
"Gm52687",0,NA,NA,NA,NA,NA
"Gm52688",0,NA,NA,NA,NA,NA
"Gm52689",0,NA,NA,NA,NA,NA
"Gm52694",0,NA,NA,NA,NA,NA
"Gm52699",0,NA,NA,NA,NA,NA
"Gm52700",0,NA,NA,NA,NA,NA
"Gm52703",0,NA,NA,NA,NA,NA
"Gm52708",0,NA,NA,NA,NA,NA
"Gm52711",0,NA,NA,NA,NA,NA
"Gm52712",0,NA,NA,NA,NA,NA
"Gm52714",0,NA,NA,NA,NA,NA
"Gm52715",0,NA,NA,NA,NA,NA
"Gm52716",0,NA,NA,NA,NA,NA
"Gm52718",0,NA,NA,NA,NA,NA
"Gm52719",0,NA,NA,NA,NA,NA
"Gm52720",0,NA,NA,NA,NA,NA
"Gm52721",0,NA,NA,NA,NA,NA
"Gm52725",0,NA,NA,NA,NA,NA
"Gm52727",0,NA,NA,NA,NA,NA
"Gm52732",0,NA,NA,NA,NA,NA
"Gm52736",0,NA,NA,NA,NA,NA
"Gm52738",0,NA,NA,NA,NA,NA
"Gm52739",0,NA,NA,NA,NA,NA
"Gm52740",0,NA,NA,NA,NA,NA
"Gm52741",0,NA,NA,NA,NA,NA
"Gm52742",0,NA,NA,NA,NA,NA
"Gm52763",0,NA,NA,NA,NA,NA
"Gm52766",0,NA,NA,NA,NA,NA
"Gm52770",0,NA,NA,NA,NA,NA
"Gm52779",0,NA,NA,NA,NA,NA
"Gm52780",0,NA,NA,NA,NA,NA
"Gm52786",0,NA,NA,NA,NA,NA
"Gm52791",0,NA,NA,NA,NA,NA
"Gm52792",0,NA,NA,NA,NA,NA
"Gm52793",0,NA,NA,NA,NA,NA
"Gm52797",0,NA,NA,NA,NA,NA
"Gm52798",0,NA,NA,NA,NA,NA
"Gm52802",0,NA,NA,NA,NA,NA
"Gm52803",0,NA,NA,NA,NA,NA
"Gm52804",0,NA,NA,NA,NA,NA
"Gm52805",0,NA,NA,NA,NA,NA
"Gm52807",0,NA,NA,NA,NA,NA
"Gm52808",0,NA,NA,NA,NA,NA
"Gm52811",0,NA,NA,NA,NA,NA
"Gm52815",0,NA,NA,NA,NA,NA
"Gm52816",0,NA,NA,NA,NA,NA
"Gm52818",0,NA,NA,NA,NA,NA
"Gm52819",0,NA,NA,NA,NA,NA
"Gm52820",0,NA,NA,NA,NA,NA
"Gm52823",0,NA,NA,NA,NA,NA
"Gm52828",0,NA,NA,NA,NA,NA
"Gm52829",0,NA,NA,NA,NA,NA
"Gm52830",0,NA,NA,NA,NA,NA
"Gm52831",0,NA,NA,NA,NA,NA
"Gm52833",0,NA,NA,NA,NA,NA
"Gm52857",0,NA,NA,NA,NA,NA
"Gm52864",0,NA,NA,NA,NA,NA
"Gm52870",0,NA,NA,NA,NA,NA
"Gm52879",0,NA,NA,NA,NA,NA
"Gm52881",0,NA,NA,NA,NA,NA
"Gm52888",0,NA,NA,NA,NA,NA
"Gm52890",0,NA,NA,NA,NA,NA
"Gm52892",0,NA,NA,NA,NA,NA
"Gm52893",0,NA,NA,NA,NA,NA
"Gm52895",0,NA,NA,NA,NA,NA
"Gm52896",0,NA,NA,NA,NA,NA
"Gm52898",0,NA,NA,NA,NA,NA
"Gm52900",0,NA,NA,NA,NA,NA
"Gm52901",0,NA,NA,NA,NA,NA
"Gm52902",0,NA,NA,NA,NA,NA
"Gm52903",0,NA,NA,NA,NA,NA
"Gm52906",0,NA,NA,NA,NA,NA
"Gm52913",0,NA,NA,NA,NA,NA
"Gm52919",0,NA,NA,NA,NA,NA
"Gm52922",0,NA,NA,NA,NA,NA
"Gm52923",0,NA,NA,NA,NA,NA
"Gm52926",0,NA,NA,NA,NA,NA
"Gm52989",0,NA,NA,NA,NA,NA
"Gm53",0,NA,NA,NA,NA,NA
"Gm53053",0,NA,NA,NA,NA,NA
"Gm53057",0,NA,NA,NA,NA,NA
"Gm5316",0,NA,NA,NA,NA,NA
"Gm5329",0,NA,NA,NA,NA,NA
"Gm5334",0,NA,NA,NA,NA,NA
"Gm5376",0,NA,NA,NA,NA,NA
"Gm5420",0,NA,NA,NA,NA,NA
"Gm5441",0,NA,NA,NA,NA,NA
"Gm5445",0,NA,NA,NA,NA,NA
"Gm5454",0,NA,NA,NA,NA,NA
"Gm5476",0,NA,NA,NA,NA,NA
"Gm5477",0,NA,NA,NA,NA,NA
"Gm5485",0,NA,NA,NA,NA,NA
"Gm550",0,NA,NA,NA,NA,NA
"Gm5524",0,NA,NA,NA,NA,NA
"Gm5528",0,NA,NA,NA,NA,NA
"Gm5565",0,NA,NA,NA,NA,NA
"Gm5570",0,NA,NA,NA,NA,NA
"Gm5591",0,NA,NA,NA,NA,NA
"Gm5592",0,NA,NA,NA,NA,NA
"Gm5600",0,NA,NA,NA,NA,NA
"Gm5622",0,NA,NA,NA,NA,NA
"Gm5627",0,NA,NA,NA,NA,NA
"Gm5640",0,NA,NA,NA,NA,NA
"Gm5645",0,NA,NA,NA,NA,NA
"Gm5646",0,NA,NA,NA,NA,NA
"Gm5662",0,NA,NA,NA,NA,NA
"Gm567",0,NA,NA,NA,NA,NA
"Gm5709",0,NA,NA,NA,NA,NA
"Gm5724",0,NA,NA,NA,NA,NA
"Gm5766",0,NA,NA,NA,NA,NA
"Gm5771",0,NA,NA,NA,NA,NA
"Gm5779",0,NA,NA,NA,NA,NA
"Gm5795",0,NA,NA,NA,NA,NA
"Gm5797",0,NA,NA,NA,NA,NA
"Gm5798",0,NA,NA,NA,NA,NA
"Gm5799",0,NA,NA,NA,NA,NA
"Gm5800",0,NA,NA,NA,NA,NA
"Gm5833",0,NA,NA,NA,NA,NA
"Gm5848",0,NA,NA,NA,NA,NA
"Gm5860",0,NA,NA,NA,NA,NA
"Gm5861",0,NA,NA,NA,NA,NA
"Gm5862",0,NA,NA,NA,NA,NA
"Gm5885",0,NA,NA,NA,NA,NA
"Gm5886",0,NA,NA,NA,NA,NA
"Gm5891",0,NA,NA,NA,NA,NA
"Gm5899",0,NA,NA,NA,NA,NA
"Gm5907",0,NA,NA,NA,NA,NA
"Gm5916",0,NA,NA,NA,NA,NA
"Gm5923",0,NA,NA,NA,NA,NA
"Gm5925",0,NA,NA,NA,NA,NA
"Gm5926",0,NA,NA,NA,NA,NA
"Gm5930",0,NA,NA,NA,NA,NA
"Gm5932",0,NA,NA,NA,NA,NA
"Gm5934",0,NA,NA,NA,NA,NA
"Gm5935",0,NA,NA,NA,NA,NA
"Gm5936",0,NA,NA,NA,NA,NA
"Gm5938",0,NA,NA,NA,NA,NA
"Gm5941",0,NA,NA,NA,NA,NA
"Gm5945",0,NA,NA,NA,NA,NA
"Gm5947",0,NA,NA,NA,NA,NA
"Gm5955",0,NA,NA,NA,NA,NA
"Gm5965",0,NA,NA,NA,NA,NA
"Gm597",0,NA,NA,NA,NA,NA
"Gm5984",0,NA,NA,NA,NA,NA
"Gm6003",0,NA,NA,NA,NA,NA
"Gm6025",0,NA,NA,NA,NA,NA
"Gm6040",0,NA,NA,NA,NA,NA
"Gm6042",0,NA,NA,NA,NA,NA
"Gm6083",0,NA,NA,NA,NA,NA
"Gm609",0,NA,NA,NA,NA,NA
"Gm6093",0,NA,NA,NA,NA,NA
"Gm6116",0,NA,NA,NA,NA,NA
"Gm6121",0,NA,NA,NA,NA,NA
"Gm6124",0,NA,NA,NA,NA,NA
"Gm6135",0,NA,NA,NA,NA,NA
"Gm6176",0,NA,NA,NA,NA,NA
"Gm6195",0,NA,NA,NA,NA,NA
"Gm6213",0,NA,NA,NA,NA,NA
"Gm6260",0,NA,NA,NA,NA,NA
"Gm6268",0,NA,NA,NA,NA,NA
"Gm6285",0,NA,NA,NA,NA,NA
"Gm6313",0,NA,NA,NA,NA,NA
"Gm6329",0,NA,NA,NA,NA,NA
"Gm6337",0,NA,NA,NA,NA,NA
"Gm6340",0,NA,NA,NA,NA,NA
"Gm6346",0,NA,NA,NA,NA,NA
"Gm6348",0,NA,NA,NA,NA,NA
"Gm6351",0,NA,NA,NA,NA,NA
"Gm6358",0,NA,NA,NA,NA,NA
"Gm6360",0,NA,NA,NA,NA,NA
"Gm6367",0,NA,NA,NA,NA,NA
"Gm6369",0,NA,NA,NA,NA,NA
"Gm6370",0,NA,NA,NA,NA,NA
"Gm6436",0,NA,NA,NA,NA,NA
"Gm6455",0,NA,NA,NA,NA,NA
"Gm6460",0,NA,NA,NA,NA,NA
"Gm6462",0,NA,NA,NA,NA,NA
"Gm6468",0,NA,NA,NA,NA,NA
"Gm6471",0,NA,NA,NA,NA,NA
"Gm648",0,NA,NA,NA,NA,NA
"Gm6482",0,NA,NA,NA,NA,NA
"Gm6526",0,NA,NA,NA,NA,NA
"Gm6536",0,NA,NA,NA,NA,NA
"Gm6548",0,NA,NA,NA,NA,NA
"Gm6551",0,NA,NA,NA,NA,NA
"Gm6557",0,NA,NA,NA,NA,NA
"Gm6566",0,NA,NA,NA,NA,NA
"Gm6567",0,NA,NA,NA,NA,NA
"Gm6570",0,NA,NA,NA,NA,NA
"Gm6578",0,NA,NA,NA,NA,NA
"Gm6590",0,NA,NA,NA,NA,NA
"Gm6600",0,NA,NA,NA,NA,NA
"Gm6602",0,NA,NA,NA,NA,NA
"Gm6605",0,NA,NA,NA,NA,NA
"Gm6607",0,NA,NA,NA,NA,NA
"Gm6614",0,NA,NA,NA,NA,NA
"Gm6619",0,NA,NA,NA,NA,NA
"Gm6626",0,NA,NA,NA,NA,NA
"Gm6634",0,NA,NA,NA,NA,NA
"Gm6639",0,NA,NA,NA,NA,NA
"Gm6647",0,NA,NA,NA,NA,NA
"Gm6650",0,NA,NA,NA,NA,NA
"Gm6653",0,NA,NA,NA,NA,NA
"Gm6657",0,NA,NA,NA,NA,NA
"Gm6660",0,NA,NA,NA,NA,NA
"Gm6664",0,NA,NA,NA,NA,NA
"Gm6676",0,NA,NA,NA,NA,NA
"Gm6686",0,NA,NA,NA,NA,NA
"Gm671",0,NA,NA,NA,NA,NA
"Gm6760",0,NA,NA,NA,NA,NA
"Gm6763",0,NA,NA,NA,NA,NA
"Gm6803",0,NA,NA,NA,NA,NA
"Gm6812",0,NA,NA,NA,NA,NA
"Gm6815",0,NA,NA,NA,NA,NA
"Gm6818",0,NA,NA,NA,NA,NA
"Gm6829",0,NA,NA,NA,NA,NA
"Gm6833",0,NA,NA,NA,NA,NA
"Gm6866",0,NA,NA,NA,NA,NA
"Gm6878",0,NA,NA,NA,NA,NA
"Gm6882",0,NA,NA,NA,NA,NA
"Gm6902",0,NA,NA,NA,NA,NA
"Gm6909",0,NA,NA,NA,NA,NA
"Gm6936",0,NA,NA,NA,NA,NA
"Gm6961",0,NA,NA,NA,NA,NA
"Gm6980",0,NA,NA,NA,NA,NA
"Gm6993",0,NA,NA,NA,NA,NA
"Gm7003",0,NA,NA,NA,NA,NA
"Gm7030",0,NA,NA,NA,NA,NA
"Gm7040",0,NA,NA,NA,NA,NA
"Gm7056",0,NA,NA,NA,NA,NA
"Gm7073",0,NA,NA,NA,NA,NA
"Gm7094",0,NA,NA,NA,NA,NA
"Gm7104",0,NA,NA,NA,NA,NA
"Gm7133",0,NA,NA,NA,NA,NA
